trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity
Si-000249,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-03T11:30:00+0300,2024-10-03T12:00:00+0300,2024-10-03T12:00:00+0300,118389.273585,117811.510435,577.763150237,577763.150237,2024-10-03T15:30:00+0300,118087.710695,ATR_TRAILING_STOP,7,-0.521948985942,3.46162609917e-06,-0.521952447568,0.179794755176,0.58920690853,2024-10-03T10:30:00+0300,1,1.98449659195
Si-000250,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-08T11:00:00+0300,2024-10-08T12:00:00+0300,2024-10-08T12:00:00+0300,119685.88106,119131.752444,554.128615846,554128.615846,2024-10-08T18:30:00+0300,119601.347787,ATR_TRAILING_STOP,13,-0.152551718125,3.60927038021e-06,-0.152555327395,0.695646979373,1.17446892621,2024-10-08T10:30:00+0300,2,2.05833884952
Si-000251,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-08T19:00:00+0300,2024-10-08T19:30:00+0300,2024-10-08T19:30:00+0300,119908.657247,119660.735849,247.921398045,247921.398045,2024-10-09T14:30:00+0300,120063.261492,ATR_TRAILING_STOP,19,0.623601858263,8.06707293431e-06,0.62359379119,0.489673371204,3.12482285335,2024-10-08T16:30:00+0300,1,4.5935705601
Si-000252,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-10-14T15:30:00+0300,2024-10-14T16:00:00+0300,2024-10-14T16:00:00+0300,118605.792015,118961.087398,355.295383035,355295.383035,2024-10-14T17:30:00+0300,118836.077512,EMA50_TREND_LOSS,3,-0.648152237213,5.62911902461e-06,-0.648157866332,0.792577463983,0.169083192316,2024-10-14T13:00:00+0300,1,3.22533377348
Si-000253,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-10-18T15:00:00+0300,2024-10-18T16:00:00+0300,2024-10-18T16:00:00+0300,118613.301325,119173.271836,559.970511669,559970.511669,2024-10-21T10:30:00+0300,118534.000309,ATR_TRAILING_STOP,18,0.141616413727,3.57161664467e-06,0.141612842111,0.127396783649,0.983413768519,2024-10-18T14:00:00+0300,2,2.03317609465
Si-000254,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-25T12:00:00+0300,2024-10-25T13:00:00+0300,2024-10-25T13:00:00+0300,120067.604303,119727.184068,340.420234399,340420.234399,2024-10-25T18:30:00+0300,120143.428194,ATR_TRAILING_STOP,11,0.22273614616,5.87509142497e-06,0.222730271069,0.091912252105,2.02942252648,2024-10-25T10:00:00+0300,2,3.34918677405
Si-000255,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-25T19:00:00+0300,2024-10-25T20:00:00+0300,2024-10-25T20:00:00+0300,120366.725139,120085.626097,281.099041836,281099.041836,2024-10-29T11:00:00+0300,122137.723414,ATR_TRAILING_STOP,40,6.30026435894,7.1149299796e-06,6.30025724401,0.218165201825,8.3481582331,2024-10-25T17:30:00+0300,2,4.06500981273
Si-000256,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-29T12:00:00+0300,2024-10-29T13:30:00+0300,2024-10-29T13:30:00+0300,122473.086509,121892.587084,580.499425343,580499.425343,2024-10-29T15:30:00+0300,121959.358662,ATR_TRAILING_STOP,4,-0.884975635015,3.44530918152e-06,-0.884979080324,0.530373819767,0.263030918746,2024-10-29T10:00:00+0300,3,2.0924422708
Si-000257,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-29T16:00:00+0300,2024-10-29T17:00:00+0300,2024-10-29T17:00:00+0300,122241.54946,121841.1751,400.374359825,400374.359825,2024-10-30T11:30:00+0300,122063.472972,ATR_TRAILING_STOP,18,-0.444774954505,4.99532487763e-06,-0.44477994983,0.350106787754,0.597057111259,2024-10-29T14:00:00+0300,2,3.00696587014
Si-000258,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-11-01T16:00:00+0300,2024-11-01T16:30:00+0300,2024-11-01T16:30:00+0300,122225.279289,121875.726344,349.552944656,349552.944656,2024-11-02T10:30:00+0300,121967.983551,ATR_TRAILING_STOP,17,-0.736070863711,5.72159391182e-06,-0.736076585305,0.72324788088,0.411750031194,2024-11-01T15:30:00+0300,1,3.42882900645
Si-000259,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-11-08T13:00:00+0300,2024-11-08T13:30:00+0300,2024-11-08T13:30:00+0300,123090.101456,122454.41505,635.686405698,635686.405698,2024-11-08T15:00:00+0300,122454.41505,INITIAL_STOP,3,-1,3.14620539636e-06,-1.00000314621,0.553238202056,0.0984409612199,2024-11-08T12:30:00+0300,1,1.87157530158
Si-000260,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-11-13T16:30:00+0300,2024-11-13T17:30:00+0300,2024-11-13T17:30:00+0300,123344.166434,123063.850833,280.315601245,280315.601245,2024-11-13T19:30:00+0300,123178.961621,EMA50_TREND_LOSS,4,-0.58935290297,7.13481515518e-06,-0.589360037786,0.214310146535,0.406296319472,2024-11-13T14:30:00+0300,2,4.2018267411
Si-000261,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-11-15T12:00:00+0300,2024-11-15T13:00:00+0300,2024-11-15T13:00:00+0300,124829.758202,124426.925074,402.833128579,402833.128579,2024-11-15T16:30:00+0300,124426.925074,INITIAL_STOP,7,-1,4.96483496046e-06,-1.00000496483,0.580985364982,0.428748558115,2024-11-15T11:30:00+0300,2,2.90665241295
Si-000262,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-11-18T12:30:00+0300,2024-11-18T13:00:00+0300,2024-11-18T13:00:00+0300,124992.459913,124665.290937,327.168975441,327168.975441,2024-11-19T14:30:00+0300,124874.432306,ATR_TRAILING_STOP,32,-0.360754275591,6.11304906679e-06,-0.36076038864,0.822460617258,1.1782226517,2024-11-18T12:00:00+0300,1,3.54308310148
Si-000263,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-11-20T11:30:00+0300,2024-11-20T12:00:00+0300,2024-11-20T12:00:00+0300,125645.769856,125296.249489,349.520367116,349520.367116,2024-11-20T16:30:00+0300,125541.384055,ATR_TRAILING_STOP,9,-0.298654416931,5.72212720107e-06,-0.298660139058,0.24349227659,1.09929601343,2024-11-20T10:00:00+0300,1,3.30454271004
Si-000264,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-11-26T13:30:00+0300,2024-11-26T14:00:00+0300,2024-11-26T14:00:00+0300,131769.611914,131373.934379,395.67753508,395677.53508,2024-11-27T10:30:00+0300,133856.79448,ATR_TRAILING_STOP,22,5.27495847186,5.05462105549e-06,5.27495341724,0.142337680907,7.89183364139,2024-11-26T11:30:00+0300,1,2.91033819104
Si-000265,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-12-06T18:30:00+0300,2024-12-06T19:00:00+0300,2024-12-06T19:00:00+0300,124379.199621,125597.249819,1218.05019891,1218050.19891,2024-12-09T10:30:00+0300,124899.962536,ATR_TRAILING_STOP,12,-0.427538139175,1.64196845236e-06,-0.427539781144,0.222968397332,0.629860034859,2024-12-06T18:00:00+0300,1,0.995278729798
Si-000266,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-12-10T14:30:00+0300,2024-12-10T15:30:00+0300,2024-12-10T15:30:00+0300,125991.198102,126877.304407,886.106304944,886106.304944,2024-12-10T17:00:00+0300,126877.304407,INITIAL_STOP,3,-1,2.25706553361e-06,-1.00000225707,0.879935796144,0.16242795595,2024-12-10T14:00:00+0300,2,1.36227040213
Si-000267,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-12-18T14:30:00+0300,2024-12-18T15:00:00+0300,2024-12-18T15:00:00+0300,130004.924136,129305.244344,699.679791158,699679.791158,2024-12-19T11:00:00+0300,130132.822205,ATR_TRAILING_STOP,21,0.182795146253,2.85845043015e-06,0.182792287803,0.384581062493,1.53653550085,2024-12-18T11:00:00+0300,1,1.7079887347
Si-000268,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-12-27T10:30:00+0300,2024-12-27T12:00:00+0300,2024-12-27T12:00:00+0300,125640.045767,126528.046568,888.000800744,888000.800744,2024-12-27T14:00:00+0300,126305.37535,ATR_TRAILING_STOP,4,-0.749244350291,2.25225022131e-06,-0.749246602542,0.46255331017,0.347258123065,2024-12-27T10:00:00+0300,3,1.34823037396
Si-000269,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-12-27T17:30:00+0300,2024-12-27T18:00:00+0300,2024-12-27T18:00:00+0300,125359.713502,126292.809963,933.096460774,933096.460774,2024-12-28T10:30:00+0300,126130.776739,ATR_TRAILING_STOP,14,-0.826348903021,2.14340112097e-06,-0.826351046422,0.702750208744,0.192015391608,2024-12-27T17:00:00+0300,1,1.27345831768
