trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,instrument,strategy,timeframe,fold_id,net_R
T2-M30-WF01-test-CNY-000008,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-04-23 09:30:00+03:00,2024-04-23 10:00:00+03:00,2024-04-23 10:00:00+03:00,12.856,12.8711220113,0.0151220112783,15.1220112783,2024-04-23 16:00:00+03:00,12.8429563086,ATR_TRAILING_STOP,12,0.862563263316,0.132257539238,0.730305724077,0.859674005049,3.50482478981,2024-04-22 22:30:00+03:00,1,65153.6007431,CNYRUBF,T2,M30,WF01,0.730305724077
T2-M30-WF01-test-Si-000011,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-04-23 16:00:00+03:00,2024-04-23 17:30:00+03:00,2024-04-23 17:30:00+03:00,93.22,93.4197287751,0.19972877506,199.72877506,2024-04-25 09:30:00+03:00,92.5783499122,ATR_TRAILING_STOP,44,3.2126071347,0.0100135796627,3.20259355503,0.350475288195,4.45604294991,2024-04-23 15:30:00+03:00,3,4893.69460213,USDRUBF,T2,M30,WF01,3.20259355503
T2-M30-WF01-test-CNY-000009,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-04-25 12:30:00+03:00,2024-04-25 13:30:00+03:00,2024-04-25 13:30:00+03:00,12.699,12.7187697858,0.0197697857929,19.7697857929,2024-04-26 09:30:00+03:00,12.7031476813,ATR_TRAILING_STOP,22,-0.209799002968,0.10116447497,-0.310963477938,0.151746712454,1.21397369964,2024-04-25 11:30:00+03:00,2,50200.2833139,CNYRUBF,T2,M30,WF01,-0.310963477938
T2-M30-WF01-test-Si-000012,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-04-25 12:30:00+03:00,2024-04-25 14:00:00+03:00,2024-04-25 14:00:00+03:00,92.26,92.5236917743,0.26369177425,263.69177425,2024-04-26 09:30:00+03:00,92.296258073,ATR_TRAILING_STOP,21,-0.137501721674,0.00758461277636,-0.14508633445,0.568845958227,0.872230469282,2024-04-25 12:00:00+03:00,3,3825.35311572,USDRUBF,T2,M30,WF01,-0.14508633445
T2-M30-WF02-test-CNY-000001,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-02 17:00:00+03:00,2024-05-02 17:30:00+03:00,2024-05-02 17:30:00+03:00,12.679,12.7220765081,0.0430765081027,43.0765081027,2024-05-02 18:00:00+03:00,12.71,EMA50_TREND_LOSS,1,-0.719649789768,0.0464290186947,-0.766078808462,0,0,2024-05-02 16:00:00+03:00,1,23214.5093473,CNYRUBF,T2,M30,WF02,-0.766078808462
T2-M30-WF02-test-Si-000001,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-05-02 16:30:00+03:00,2024-05-02 17:30:00+03:00,2024-05-02 17:30:00+03:00,92.16,92.5769535415,0.416953541462,416.953541462,2024-05-04 00:00:00+03:00,91.8375653561,ATR_TRAILING_STOP,43,0.773310721299,0.00479669747615,0.768514023823,0.599587184518,1.3670587807,2024-05-02 16:00:00+03:00,2,2398.34873807,USDRUBF,T2,M30,WF02,0.768514023823
T2-M30-WF02-test-CNY-000002,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-02 18:30:00+03:00,2024-05-02 19:00:00+03:00,2024-05-02 19:00:00+03:00,12.688,12.7130576488,0.0250576487979,25.0576487979,2024-05-02 21:00:00+03:00,12.707,EMA50_TREND_LOSS,4,-0.75825150848,0.0798159482611,-0.838067456741,0.838067456741,0.0399079741306,2024-05-02 17:30:00+03:00,1,39602.2475978,CNYRUBF,T2,M30,WF02,-0.838067456741
T2-M30-WF02-test-CNY-000003,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-06 16:00:00+03:00,2024-05-06 17:30:00+03:00,2024-05-06 17:30:00+03:00,12.656,12.6900240369,0.0340240368914,34.0240368914,2024-05-07 16:30:00+03:00,12.6283348352,ATR_TRAILING_STOP,28,0.813106476741,0.0587819724738,0.754324504267,0.587819724738,2.26310594024,2024-05-06 15:30:00+03:00,3,28921.3988058,CNYRUBF,T2,M30,WF02,0.754324504267
T2-M30-WF02-test-Si-000002,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-05-06 16:30:00+03:00,2024-05-06 17:30:00+03:00,2024-05-06 17:30:00+03:00,91.37,91.6044789399,0.234478939854,234.478939854,2024-05-07 11:30:00+03:00,91.4284225334,ATR_TRAILING_STOP,18,-0.249158979734,0.00852955067626,-0.25768853041,0.852955067626,1.19413709468,2024-05-06 16:00:00+03:00,2,4297.55073469,USDRUBF,T2,M30,WF02,-0.25768853041
T2-M30-WF02-test-Si-000003,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-05-14 13:00:00+03:00,2024-05-14 13:30:00+03:00,2024-05-14 13:30:00+03:00,91.48,91.5935203564,0.113520356382,113.520356382,2024-05-14 19:30:00+03:00,91.5935203564,INITIAL_STOP,12,-1,0.0176179855644,-1.01761798556,0.792809350399,1.40943884515,2024-05-14 10:00:00+03:00,1,8853.81691219,USDRUBF,T2,M30,WF02,-1.01761798556
T2-M30-WF02-test-CNY-000004,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-15 15:00:00+03:00,2024-05-15 16:30:00+03:00,2024-05-15 16:30:00+03:00,12.591,12.6183020677,0.0273020677369,27.3020677369,2024-05-16 00:00:00+03:00,12.6004689376,ATR_TRAILING_STOP,15,-0.346821261572,0.0732545248687,-0.420075786441,0.84242703599,0.988936085728,2024-05-15 14:00:00+03:00,3,36313.9332203,CNYRUBF,T2,M30,WF02,-0.420075786441
T2-M30-WF02-test-Si-000004,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-05-15 17:00:00+03:00,2024-05-15 18:00:00+03:00,2024-05-15 18:00:00+03:00,91.14,91.4125802209,0.272580220901,272.580220901,2024-05-16 10:00:00+03:00,91.2613390173,ATR_TRAILING_STOP,14,-0.445149750389,0.00733728952669,-0.452487039916,0.366864476335,0.550296714502,2024-05-15 16:30:00+03:00,2,3649.78972821,USDRUBF,T2,M30,WF02,-0.452487039916
T2-M30-WF02-test-Si-000005,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-05-16 11:30:00+03:00,2024-05-16 13:00:00+03:00,2024-05-16 13:00:00+03:00,91.02,91.291332726,0.271332726018,271.332726018,2024-05-17 09:30:00+03:00,91.11,ATR_TRAILING_STOP,23,-0.331696074119,0.00737102386931,-0.339067097988,0.552826790198,0.589681909545,2024-05-16 11:00:00+03:00,3,3649.97945552,USDRUBF,T2,M30,WF02,-0.339067097988
T2-M30-WF02-test-CNY-000005,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-20 09:30:00+03:00,2024-05-20 10:00:00+03:00,2024-05-20 10:00:00+03:00,12.564,12.5830014338,0.0190014338166,19.0014338166,2024-05-20 12:30:00+03:00,12.5384243815,ATR_TRAILING_STOP,5,1.34598361052,0.105255214912,1.2407283956,0,3.36816687717,2024-05-17 23:30:00+03:00,1,51958.2180887,CNYRUBF,T2,M30,WF02,1.2407283956
T2-M30-WF02-test-Si-000006,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-05-21 14:30:00+03:00,2024-05-21 15:00:00+03:00,2024-05-21 15:00:00+03:00,90.5,90.7107629277,0.210762927665,210.762927665,2024-05-22 10:30:00+03:00,90.1797526417,ATR_TRAILING_STOP,21,1.51946721314,0.00948933487573,1.50997787827,0.474466743786,3.03658716023,2024-05-21 14:00:00+03:00,1,4682.99100516,USDRUBF,T2,M30,WF02,1.50997787827
T2-M30-WF02-test-CNY-000006,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-22 17:00:00+03:00,2024-05-22 17:30:00+03:00,2024-05-22 17:30:00+03:00,12.411,12.4468529925,0.0358529924938,35.8529924938,2024-05-23 09:30:00+03:00,12.4458386749,ATR_TRAILING_STOP,14,-0.971708983216,0.055783349196,-1.02749233241,0.808858563341,0.027891674598,2024-05-22 16:00:00+03:00,1,27878.568677,CNYRUBF,T2,M30,WF02,-1.02749233241
T2-M30-WF02-test-Si-000007,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-05-30 18:30:00+03:00,2024-05-30 19:30:00+03:00,2024-05-30 19:30:00+03:00,90.02,89.876885289,0.143114710967,143.114710967,2024-05-31 15:00:00+03:00,90.2205578875,ATR_TRAILING_STOP,21,1.40137855947,0.0139748037535,1.38740375571,0.698740187675,3.70332299468,2024-05-30 17:00:00+03:00,2,7000.7086125,USDRUBF,T2,M30,WF02,1.38740375571
T2-M30-WF02-test-CNY-000007,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-05-31 11:00:00+03:00,2024-05-31 12:30:00+03:00,2024-05-31 12:30:00+03:00,12.417,12.3902874442,0.0267125557834,26.7125557834,2024-05-31 15:30:00+03:00,12.3902874442,INITIAL_STOP,6,-1,0.074871158575,-1.07487115857,0.44922695145,0.14974231715,2024-05-31 10:30:00+03:00,3,37033.5218487,CNYRUBF,T2,M30,WF02,-1.07487115857
T2-M30-WF02-test-Si-000008,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-06-04 14:30:00+03:00,2024-06-04 15:30:00+03:00,2024-06-04 15:30:00+03:00,88.92,89.1292625233,0.209262523259,209.262523259,2024-06-04 16:30:00+03:00,89.1292625233,INITIAL_STOP,2,-1,0.00955737304918,-1.00955737305,0.669016113443,0,2024-06-04 14:00:00+03:00,2,4854.21294244,USDRUBF,T2,M30,WF02,-1.00955737305
T2-M30-WF02-test-Si-000009,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-06-10 18:30:00+03:00,2024-06-10 19:00:00+03:00,2024-06-10 19:00:00+03:00,88.71,89.0251788215,0.315178821549,315.178821549,2024-06-11 09:30:00+03:00,88.7611820861,ATR_TRAILING_STOP,11,-0.162390625989,0.00634560402938,-0.168736230018,0,0.888384564113,2024-06-10 17:30:00+03:00,1,3190.41016487,USDRUBF,T2,M30,WF02,-0.168736230018
T2-M30-WF02-test-Si-000010,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-06-18 16:30:00+03:00,2024-06-18 17:30:00+03:00,2024-06-18 17:30:00+03:00,87.05,87.6621715478,0.6121715478,612.1715478,2024-06-20 10:30:00+03:00,81.7581363325,ATR_TRAILING_STOP,42,8.64441296968,0.00326705807741,8.6411459116,0.147017613483,10.5852681708,2024-06-18 16:00:00+03:00,2,1639.82300868,USDRUBF,T2,M30,WF02,8.6411459116
T2-M30-WF02-test-Si-000011,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-06-26 12:00:00+03:00,2024-06-26 13:00:00+03:00,2024-06-26 13:00:00+03:00,87.65,87.3108031361,0.339196863897,339.196863897,2024-06-26 15:30:00+03:00,87.3108031361,INITIAL_STOP,5,-1,0.00589628092967,-1.00589628093,0.648590902263,0.324295451132,2024-06-26 11:30:00+03:00,2,3215.23429892,USDRUBF,T2,M30,WF02,-1.00589628093
T2-M30-WF02-test-Si-000012,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-06-27 15:30:00+03:00,2024-06-27 17:00:00+03:00,2024-06-27 17:00:00+03:00,86.35,86.8306965023,0.480696502288,480.696502288,2024-06-28 10:30:00+03:00,86.0984162087,ATR_TRAILING_STOP,15,0.523373459349,0.00416062940022,0.519212829949,0,1.78907064209,2024-06-27 15:00:00+03:00,3,2245.96415234,USDRUBF,T2,M30,WF02,0.519212829949
T2-M30-WF02-test-Si-000013,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-07-04 19:30:00+03:00,2024-07-04 20:00:00+03:00,2024-07-04 20:00:00+03:00,89.04,88.69072538,0.349274620038,349.274620038,2024-07-05 10:30:00+03:00,88.8372192426,ATR_TRAILING_STOP,9,-0.580576846236,0.00572615324807,-0.586302999484,0.0286307662403,0.715769156008,2024-07-04 16:00:00+03:00,1,3107.10430279,USDRUBF,T2,M30,WF02,-0.586302999484
T2-M30-WF02-test-Si-000014,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-07-10 19:00:00+03:00,2024-07-10 19:30:00+03:00,2024-07-10 19:30:00+03:00,88.44,88.2128242024,0.227175797603,227.175797603,2024-07-11 13:30:00+03:00,88.3368968802,ATR_TRAILING_STOP,16,-0.453847288851,0.00880375471817,-0.462651043569,0.264112641545,1.4526195285,2024-07-10 17:30:00+03:00,1,4749.05308769,USDRUBF,T2,M30,WF02,-0.462651043569
T2-M30-WF02-test-Si-000015,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-07-18 12:00:00+03:00,2024-07-18 13:00:00+03:00,2024-07-18 13:00:00+03:00,87.92,88.1018568752,0.181856875187,181.856875187,2024-07-18 18:00:00+03:00,88.063316662,ATR_TRAILING_STOP,10,-0.788073928132,0.0109976595493,-0.799071587681,0.659859572955,1.26473084816,2024-07-18 11:00:00+03:00,2,5905.07518064,USDRUBF,T2,M30,WF02,-0.799071587681
T2-M30-WF02-test-CNY-000008,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-07-23 18:30:00+03:00,2024-07-23 19:00:00+03:00,2024-07-23 19:00:00+03:00,11.883,11.9189889229,0.0359889229354,35.9889229354,2024-07-24 11:00:00+03:00,11.845139341,ATR_TRAILING_STOP,12,1.05200867048,0.0555726550525,0.996436015427,0.111145310105,2.47298314984,2024-07-23 18:00:00+03:00,1,27192.4433353,CNYRUBF,T2,M30,WF02,0.996436015427
T2-M30-WF02-test-Si-000016,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-07-23 18:30:00+03:00,2024-07-23 19:00:00+03:00,2024-07-23 19:00:00+03:00,87.34,87.6369382496,0.296938249642,296.938249642,2024-07-25 16:00:00+03:00,86.2989024546,ATR_TRAILING_STOP,50,3.50610790851,0.00673540711718,3.49937250139,0.505155533788,5.32097162257,2024-07-23 18:00:00+03:00,1,3587.60605358,USDRUBF,T2,M30,WF02,3.49937250139
T2-M30-WF02-test-Si-000017,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-07-25 16:30:00+03:00,2024-07-25 17:30:00+03:00,2024-07-25 17:30:00+03:00,86.27,86.5398871557,0.269887155664,269.887155664,2024-07-26 11:00:00+03:00,86.3914600214,ATR_TRAILING_STOP,15,-0.450040021881,0.0074105045684,-0.45745052645,0.778102979683,1.33389082231,2024-07-25 15:30:00+03:00,2,4085.32294057,USDRUBF,T2,M30,WF02,-0.45745052645
T2-M30-WF02-test-CNY-000009,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-07-26 11:30:00+03:00,2024-07-26 12:00:00+03:00,2024-07-26 12:00:00+03:00,11.711,11.7562188373,0.0452188373262,45.2188373262,2024-07-26 14:00:00+03:00,11.7562188373,INITIAL_STOP,4,-1,0.0442293548056,-1.04422935481,0.597096289876,0.199032096625,2024-07-26 10:30:00+03:00,1,21857.6636515,CNYRUBF,T2,M30,WF02,-1.04422935481
T2-M30-WF02-test-Si-000018,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-07-26 15:00:00+03:00,2024-07-26 15:30:00+03:00,2024-07-26 15:30:00+03:00,86.39,87.0197424084,0.629742408435,629.742408435,2024-07-26 16:00:00+03:00,86.49,EMA50_TREND_LOSS,1,-0.15879508615,0.00317590172301,-0.161970987873,0,0,2024-07-26 12:30:00+03:00,1,1742.82759604,USDRUBF,T2,M30,WF02,-0.161970987873
T2-M30-WF02-test-Si-000019,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-07-31 13:00:00+03:00,2024-07-31 14:30:00+03:00,2024-07-31 14:30:00+03:00,86.72,86.8734379407,0.153437940676,153.437940676,2024-08-01 10:30:00+03:00,86.1977507906,ATR_TRAILING_STOP,20,3.40365105968,0.0130345857823,3.3906164739,0.260691715646,5.99590945986,2024-07-31 12:00:00+03:00,3,7141.35473172,USDRUBF,T2,M30,WF02,3.3906164739
T2-M30-WF03-test-CNY-000001,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-08-01 14:30:00+03:00,2024-08-01 16:00:00+03:00,2024-08-01 16:00:00+03:00,11.753,11.7991742909,0.0461742908695,46.1742908695,2024-08-02 10:30:00+03:00,11.7855440881,ATR_TRAILING_STOP,17,-0.704809700939,0.0433141465161,-0.748123847455,0.498112684935,0.151599512806,2024-08-01 14:00:00+03:00,3,21657.0732581,CNYRUBF,T2,M30,WF03,-0.748123847455
T2-M30-WF03-test-CNY-000002,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-08-02 18:00:00+03:00,2024-08-02 19:00:00+03:00,2024-08-02 19:00:00+03:00,11.795,11.8310699877,0.0360699877009,36.0699877009,2024-08-02 19:30:00+03:00,11.807,EMA50_TREND_LOSS,1,-0.332686556466,0.055447759411,-0.388134315877,0,0,2024-08-02 15:30:00+03:00,2,27516.47075,CNYRUBF,T2,M30,WF03,-0.388134315877
T2-M30-WF03-test-Si-000001,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-08-19 17:00:00+03:00,2024-08-19 18:30:00+03:00,2024-08-19 18:30:00+03:00,89.05,88.7529491062,0.29705089378,297.05089378,2024-08-20 11:00:00+03:00,88.8300927825,ATR_TRAILING_STOP,13,-0.740301484089,0.00673285299549,-0.747034337085,0.504963974662,0.40397117973,2024-08-19 16:00:00+03:00,3,3366.42649775,USDRUBF,T2,M30,WF03,-0.747034337085
T2-M30-WF03-test-CNY-000003,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-09-03 16:30:00+03:00,2024-09-03 18:00:00+03:00,2024-09-03 18:00:00+03:00,12.075,12.0397954322,0.035204567786,35.204567786,2024-09-03 19:30:00+03:00,12.0397954322,INITIAL_STOP,3,-1,0.0568108096699,-1.05681080967,0.823756740214,0.198837833845,2024-09-03 16:00:00+03:00,3,28083.4709186,CNYRUBF,T2,M30,WF03,-1.05681080967
T2-M30-WF03-test-CNY-000004,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-09-05 11:30:00+03:00,2024-09-05 13:00:00+03:00,2024-09-05 13:00:00+03:00,12.315,12.2151233978,0.0998766021664,99.8766021664,2024-09-05 23:30:00+03:00,12.387,ATR_TRAILING_STOP,21,0.720889562102,0.0200247100584,0.700864852044,0,1.73213742005,2024-09-05 00:00:00+03:00,3,9794.26712991,CNYRUBF,T2,M30,WF03,0.700864852044
T2-M30-WF03-test-CNY-000005,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-09-09 14:30:00+03:00,2024-09-09 15:30:00+03:00,2024-09-09 15:30:00+03:00,12.604,12.5503828303,0.0536171696791,53.6171696791,2024-09-10 10:30:00+03:00,12.6133185432,ATR_TRAILING_STOP,18,0.173797745091,0.0373014840576,0.136496261033,0.130555194202,1.08174303767,2024-09-09 14:00:00+03:00,2,18372.3630795,CNYRUBF,T2,M30,WF03,0.136496261033
