generation,futures_type,lifecycle_stage,strategy,timeframe,instrument,source_schema_id,source_path,source_row_number,source_trade_id,canonical_trade_key,direction,entry_time,exit_time,entry_date,exit_date,entry_year,entry_month,exit_year,exit_month,entry_weekday,exit_weekday,entry_hour,exit_hour,canonical_C1_R,gross_R,cost_R,MAE_R,MFE_R,exit_reason_raw,entry_price,exit_price,stop_raw,holding_source_value,holding_minutes,holding_hours,MAE_status,MFE_status,exit_reason_status,stop_status,holding_status
v3,perpetual,walk_forward,T2,H1,CNYRUBF,V3_T2_WF,TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv,52,CNYRUBF-000004,v3|walk_forward|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv|52|CNYRUBF-000004,SHORT,2024-08-23 18:00:00+03:00,2024-08-27 11:00:00+03:00,2024-08-23,2024-08-27,2024,8,2024,8,4,1,18,11,2.31316481913,2.35186920851,0.0387043893747,0.270930725623,4.2961872206,ATR_TRAILING_STOP,11.855,11.7334701556,11.9066737257,23,5340,89,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,walk_forward,T2,H1,CNYRUBF,V3_T2_WF,TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv,55,CNYRUBF-000005,v3|walk_forward|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv|55|CNYRUBF-000005,LONG,2024-09-02 16:00:00+03:00,2024-09-03 18:00:00+03:00,2024-09-02,2024-09-03,2024,9,2024,9,0,1,16,18,0.318959823084,0.341695950936,0.0227361278514,0.591139324135,1.69384152493,ATR_TRAILING_STOP,12.018,12.0480575325,11.9300342737,17,1560,26,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,walk_forward,T2,H1,CNYRUBF,V3_T2_WF,TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv,56,CNYRUBF-000006,v3|walk_forward|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv|56|CNYRUBF-000006,LONG,2024-09-05 13:00:00+03:00,2024-09-10 18:00:00+03:00,2024-09-05,2024-09-10,2024,9,2024,9,3,1,13,18,2.53612926362,2.5523744522,0.0162451885802,0,3.2815280932,ATR_TRAILING_STOP,12.315,12.6292314341,12.1918866246,50,7500,125,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,walk_forward,T2,H1,CNYRUBF,V3_T2_WF,TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv,69,CNYRUBF-000001,v3|walk_forward|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv|69|CNYRUBF-000001,LONG,2024-11-02 19:00:00+03:00,2024-11-05 16:00:00+03:00,2024-11-02,2024-11-05,2024,11,2024,11,5,1,19,16,1.94142073694,2.00711472784,0.0656939909051,0.361316949978,4.46719138154,ATR_TRAILING_STOP,13.659,13.7201049717,13.6285558152,12,4140,69,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,walk_forward,T2,H1,CNYRUBF,V3_T2_WF,TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv,74,CNYRUBF-000002,v3|walk_forward|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv|74|CNYRUBF-000002,LONG,2024-11-20 13:00:00+03:00,2024-11-20 17:00:00+03:00,2024-11-20,2024-11-20,2024,11,2024,11,2,2,13,17,-1.05306817286,-1,0.0530681728613,0.557215815044,0.344943123599,INITIAL_STOP,13.826,13.7883126275,13.7883126275,4,240,4,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,walk_forward,T2,H1,CNYRUBF,V3_T2_WF,TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv,82,CNYRUBF-000003,v3|walk_forward|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv|82|CNYRUBF-000003,LONG,2024-11-28 11:00:00+03:00,2024-11-29 17:00:00+03:00,2024-11-28,2024-11-29,2024,11,2024,11,3,4,11,17,-0.509272322298,-0.50367961081,0.00559271148809,0.480973187976,0.204133969315,ATR_TRAILING_STOP,14.76,14.5798799949,14.4023917085,21,1800,30,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,walk_forward,T2,H1,CNYRUBF,V3_T2_WF,TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv,86,CNYRUBF-000004,v3|walk_forward|T2|H1|CNYRUBF|TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv|86|CNYRUBF-000004,SHORT,2024-12-24 19:00:00+03:00,2024-12-27 16:00:00+03:00,2024-12-24,2024-12-27,2024,12,2024,12,1,4,19,16,1.76850692008,1.78922087325,0.0207139531766,0.36249418059,3.07602204672,ATR_TRAILING_STOP,13.685,13.5122448665,13.7815532742,42,4140,69,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,walk_forward,T2,H1,GLDRUBF,V3_T2_WF,TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv,5,GLDRUBF-000001,v3|walk_forward|T2|H1|GLDRUBF|TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv|5|GLDRUBF-000001,LONG,2024-02-01 09:00:00+03:00,2024-02-02 18:00:00+03:00,2024-02-01,2024-02-02,2024,2,2024,2,3,4,9,18,1.60851018432,1.60858207329,7.18889765102e-05,0.406172717283,3.26375953356,ATR_TRAILING_STOP,5846.5,5891.25184239,5818.67932294,24,1980,33,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,walk_forward,T2,H1,GLDRUBF,V3_T2_WF,TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv,6,GLDRUBF-000002,v3|walk_forward|T2|H1|GLDRUBF|TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv|6|GLDRUBF-000002,LONG,2024-02-02 20:00:00+03:00,2024-02-05 10:00:00+03:00,2024-02-02,2024-02-05,2024,2,2024,2,4,0,20,10,-1.00008588015,-1,8.58801457076e-05,0.738569253086,0.0171760291415,INITIAL_STOP,5887.5,5864.21173024,5864.21173024,6,3720,62,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,walk_forward,T2,H1,GLDRUBF,V3_T2_WF,TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv,11,GLDRUBF-000003,v3|walk_forward|T2|H1|GLDRUBF|TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv|11|GLDRUBF-000003,LONG,2024-02-16 12:00:00+03:00,2024-02-16 20:00:00+03:00,2024-02-16,2024-02-16,2024,2,2024,2,4,4,12,20,-0.520947455199,-0.520863547315,8.39078840516e-05,0.549596640538,1.43482481728,ATR_TRAILING_STOP,5867.6,5855.18487231,5843.76433756,8,480,8,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,walk_forward,T2,H1,GLDRUBF,V3_T2_WF,TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv,13,GLDRUBF-000004,v3|walk_forward|T2|H1|GLDRUBF|TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv|13|GLDRUBF-000004,LONG,2024-02-21 17:00:00+03:00,2024-02-21 20:00:00+03:00,2024-02-21,2024-02-21,2024,2,2024,2,2,2,17,20,-1.00010327612,-1,0.000103276118522,0.43892350372,0.433759697794,INITIAL_STOP,5928.6,5909.23443874,5909.23443874,3,180,3,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,walk_forward,T2,H1,GLDRUBF,V3_T2_WF,TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv,14,GLDRUBF-000005,v3|walk_forward|T2|H1|GLDRUBF|TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv|14|GLDRUBF-000005,LONG,2024-02-22 12:00:00+03:00,2024-02-26 20:00:00+03:00,2024-02-22,2024-02-26,2024,2,2024,2,3,0,12,20,1.6250748101,1.62514007677,6.526666975e-05,0.48297335615,9.90421713456,ATR_TRAILING_STOP,5945.2,5995,5914.55648766,24,6240,104,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v3,perpetual,walk_forward,T2,H1,GLDRUBF,V3_T2_WF,TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv,17,GLDRUBF-000006,v3|walk_forward|T2|H1|GLDRUBF|TradingSystemLab/results/perpetual_v3/walk_forward/T2/H1/trades.csv|17|GLDRUBF-000006,LONG,2024-03-05 22:00:00+03:00,2024-03-06 14:00:00+03:00,2024-03-05,2024-03-06,2024,3,2024,3,1,2,22,14,-0.945386969714,-0.945344936015,4.20336989744e-05,0.922639692489,0.170236480846,ATR_TRAILING_STOP,6170.2,6125.21966474,6122.6191292,8,960,16,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
